customer_id,customer_name,city,state,order_count,total_revenue,average_order_value,customer_tenure_days,clv,clv_tier
23382,David Rodriguez,Nagpur,Maharashtra,3,45468.87,15156.29,180.0,68203.31,High
23384,Arjun Desai,Indore,Madhya Pradesh,2,27323.48,13661.74,296.0,40985.22,High
23385,Linda Shah,Bhubaneswar,Odisha,1,3335.86,3335.86,0.0,5003.79,Low
23386,Linda Rao,Mysuru,Karnataka,3,61940.09,20646.7,714.0,92910.15,Top
23387,Anjali Johnson,Mumbai,Maharashtra,6,47473.86,7912.31,790.0,64900.97,High
23388,William Desai,Panaji,Goa,1,18756.15,18756.15,0.0,28134.22,Medium
23389,Linda Joshi,Thiruvananthapuram,Kerala,2,5040.370000000001,2520.19,465.0,7560.57,Low
23391,Priya Brown,Coimbatore,Tamil Nadu,1,19536.33,19536.33,0.0,29304.5,Medium
23392,Karan Reddy,Siliguri,West Bengal,1,62719.07,62719.07,0.0,94078.6,Top
23393,Varun Kumar,Kolkata,West Bengal,2,12312.9,6156.45,290.0,18469.35,Medium
23394,Arjun Gupta,Kochi,Kerala,1,5866.849999999999,5866.85,0.0,8800.28,Low
23396,Amit Gupta,Ahmedabad,Gujarat,1,2516.07,2516.07,0.0,3774.11,Low
23399,Richard Kumar,Lucknow,Uttar Pradesh,2,21907.9,10953.95,186.0,32861.85,Medium
23400,Divya Chopra,Mysuru,Karnataka,2,24350.68,12175.34,743.0,35395.34,High
23402,Jessica Desai,Siliguri,West Bengal,2,16607.780000000002,8303.89,25.0,24911.67,Medium
23404,Sanjay Martinez,Udaipur,Rajasthan,2,49484.94,24742.47,84.0,74227.41,Top
23405,Sanjay Patel,Raipur,Chhattisgarh,1,321.65,321.65,0.0,482.48,Low
23406,David Pillai,Raipur,Chhattisgarh,1,776.09,776.09,0.0,1164.14,Low
23407,Ritu Kumar,Kochi,Kerala,2,23185.9,11592.95,367.0,34778.85,High
23408,Priya Chopra,Kolkata,West Bengal,1,20345.68,20345.68,0.0,30518.52,Medium
23410,John Brown,Guwahati,Assam,9,103309.5,11478.83,947.0,117818.61,Top
23412,Sarah Verma,Delhi,Delhi,2,13515.84,6757.92,711.0,20273.76,Medium
23413,John Iyer,Chandigarh,Punjab,1,13989.32,13989.32,0.0,20983.98,Medium
23415,Sneha Rao,Pune,Maharashtra,3,33970.259999999995,11323.42,523.0,50955.39,High
23416,Patricia Miller,Siliguri,West Bengal,2,22046.71,11023.36,146.0,33070.08,Medium
23417,Joseph Kapoor,Kochi,Kerala,1,5097.5,5097.5,0.0,7646.25,Low
23419,Sanjay Johnson,Indore,Madhya Pradesh,2,21114.57,10557.28,248.0,31671.84,Medium
23420,Neha Desai,Udaipur,Rajasthan,6,212766.26,35461.04,553.0,319149.36,Top
23422,Anjali Smith,Thiruvananthapuram,Kerala,1,4287.6,4287.6,0.0,6431.4,Low
23423,Isha Iyer,Delhi,Delhi,1,133.38,133.38,0.0,200.07,Low
23424,Robert Brown,Jaipur,Rajasthan,3,54271.01,18090.34,877.0,66833.18,High
23425,Varun Kumar,Mysuru,Karnataka,2,19772.35,9886.17,71.0,29658.51,Medium
23426,Patricia Davis,Ahmedabad,Gujarat,2,33436.74,16718.37,29.0,50155.11,High
23427,Anjali Johnson,Indore,Madhya Pradesh,2,56635.97,28317.98,269.0,84953.94,Top
23429,Arjun Nair,Bengaluru,Karnataka,4,37113.51,9278.38,907.0,44192.5,High
23431,Meera Patel,Mysuru,Karnataka,4,45175.06,11293.76,597.0,67762.56,High
23434,Richard Iyer,Udaipur,Rajasthan,3,33761.49,11253.83,847.0,43048.89,High
23435,Charles Smith,Lucknow,Uttar Pradesh,1,1477.52,1477.52,0.0,2216.28,Low
23437,Michael Desai,Thiruvananthapuram,Kerala,1,4488.94,4488.94,0.0,6733.41,Low
23438,Sneha Davis,Udaipur,Rajasthan,2,22524.03,11262.02,422.0,33786.06,High
23440,Varun Brown,Nagpur,Maharashtra,1,5993.31,5993.31,0.0,8989.96,Low
23441,Mary Davis,Kolkata,West Bengal,1,54531.81,54531.81,0.0,81797.72,Top
23442,Patricia Mehta,Ranchi,Jharkhand,12,119314.66,9942.89,833.0,154693.7,Top
23443,Mary Martinez,Bhubaneswar,Odisha,2,1517.84,758.92,32.0,2276.76,Low
23444,Amit Pillai,Siliguri,West Bengal,5,61522.11,12304.42,743.0,89426.47,Top
23445,Rahul Williams,Kanpur,Uttar Pradesh,4,77098.22,19274.56,805.0,103436.15,Top
23447,Elizabeth Mehta,Panaji,Goa,10,144899.36,14489.94,735.0,212913.4,Top
23448,Richard Shah,Siliguri,West Bengal,4,41036.09,10259.02,86.0,61554.12,High
23449,Thomas Kumar,Hyderabad,Telangana,4,134209.75999999998,33552.44,722.0,200756.98,Top
23451,Kavya Kumar,Ranchi,Jharkhand,5,54766.3,10953.26,792.0,74681.32,Top
23452,Robert Miller,Surat,Gujarat,1,14502.14,14502.14,0.0,21753.21,Medium
23453,Neha Verma,Kolkata,West Bengal,1,12186.669999999998,12186.67,0.0,18280.0,Medium
23455,Varun Pillai,Kolkata,West Bengal,1,30142.23,30142.23,0.0,45213.34,High
23456,Rohan Shah,Kanpur,Uttar Pradesh,1,3422.31,3422.31,0.0,5133.46,Low
23458,Pooja Williams,Nagpur,Maharashtra,34,325341.94,9568.88,1032.0,340474.1,Top
23460,Linda Kapoor,Chennai,Tamil Nadu,1,14148.95,14148.95,0.0,21223.43,Medium
23461,Karen Singh,Delhi,Delhi,1,1650.25,1650.25,0.0,2475.38,Low
23463,Divya Rao,Indore,Madhya Pradesh,1,3642.18,3642.18,0.0,5463.27,Low
23466,Ritu Miller,Dehradun,Uttarakhand,2,21639.79,10819.9,264.0,32459.7,Medium
23467,Rahul Davis,Kanpur,Uttar Pradesh,9,108396.48,12044.05,675.0,162594.67,Top
23468,John Sharma,Bhubaneswar,Odisha,1,26689.37,26689.37,0.0,40034.06,High
23469,David Kapoor,Patna,Bihar,2,30307.18,15153.59,58.0,45460.77,High
23470,Karan Kapoor,Thiruvananthapuram,Kerala,1,18475.2,18475.2,0.0,27712.8,Medium
23476,Divya Miller,Nagpur,Maharashtra,4,46964.85,11741.21,742.0,68358.53,High
23477,Aditya Nair,Mysuru,Karnataka,1,21522.93,21522.93,0.0,32284.4,Medium
23478,Joseph Shah,Udaipur,Rajasthan,1,8233.39,8233.39,0.0,12350.08,Low
23480,Pooja Pillai,Lucknow,Uttar Pradesh,1,7167.58,7167.58,0.0,10751.37,Low
23482,Sneha Chopra,Mysuru,Karnataka,1,19415.49,19415.49,0.0,29123.24,Medium
23484,Thomas Smith,Raipur,Chhattisgarh,1,899.4,899.4,0.0,1349.1,Low
23485,Karan Davis,Dehradun,Uttarakhand,2,59661.420000000006,29830.71,179.0,89492.13,Top
23486,Varun Malhotra,Thiruvananthapuram,Kerala,1,3733.19,3733.19,0.0,5599.78,Low
23488,Barbara Mehta,Patna,Bihar,2,17592.05,8796.02,162.0,26388.06,Medium
23490,Thomas Verma,Jaipur,Rajasthan,1,1325.9,1325.9,0.0,1988.85,Low
23491,Linda Malhotra,Kanpur,Uttar Pradesh,1,14636.27,14636.27,0.0,21954.4,Medium
23494,Barbara Jones,Mysuru,Karnataka,1,1692.9,1692.9,0.0,2539.35,Low
23495,Michael Brown,Indore,Madhya Pradesh,1,19533.23,19533.23,0.0,29299.84,Medium
23496,Michael Williams,Lucknow,Uttar Pradesh,1,2489.61,2489.61,0.0,3734.42,Low
23498,Richard Mehta,Warangal,Telangana,1,21122.24,21122.24,0.0,31683.36,Medium
23500,Kavya Martinez,Mumbai,Maharashtra,3,33058.880000000005,11019.63,924.0,38640.26,High
23501,James Singh,Udaipur,Rajasthan,1,5793.650000000001,5793.65,0.0,8690.47,Low
23502,Meera Reddy,Mumbai,Maharashtra,2,39332.560000000005,19666.28,190.0,58998.84,High
23503,Mary Williams,Pune,Maharashtra,1,10980.5,10980.5,0.0,16470.75,Medium
23504,John Reddy,Dehradun,Uttarakhand,1,10837.22,10837.22,0.0,16255.83,Medium
23505,Pooja Kapoor,Kanpur,Uttar Pradesh,1,2248.44,2248.44,0.0,3372.66,Low
23508,Rahul Iyer,Thiruvananthapuram,Kerala,2,7657.09,3828.54,474.0,11485.62,Low
23511,Kavya Mehta,Panaji,Goa,1,10131.09,10131.09,0.0,15196.64,Medium
23512,Neha Jones,Pune,Maharashtra,3,23391.69,7797.23,482.0,35087.54,High
23513,Joseph Pillai,Lucknow,Uttar Pradesh,2,12854.239999999998,6427.12,269.0,19281.36,Medium
23516,Susan Iyer,Jaipur,Rajasthan,8,132001.12,16500.14,939.0,151822.37,Top
23517,Barbara Martinez,Thiruvananthapuram,Kerala,8,102189.49,12773.69,1019.0,108306.85,Top
23519,David Williams,Delhi,Delhi,6,68195.67,11365.94,533.0,102293.46,Top
23521,Arjun Johnson,Coimbatore,Tamil Nadu,12,205557.08,17129.76,947.0,234426.28,Top
23522,Sarah Gupta,Ranchi,Jharkhand,5,34202.520000000004,6840.5,824.0,44828.52,High
23525,Charles Chopra,Chennai,Tamil Nadu,6,52207.36,8701.23,1003.0,56215.32,High
23526,Robert Garcia,Jaipur,Rajasthan,1,18304.54,18304.54,0.0,27456.81,Medium
23529,Michael Reddy,Ahmedabad,Gujarat,2,26701.5,13350.75,80.0,40052.25,High
23531,Priya Gupta,Dehradun,Uttarakhand,2,30050.4,15025.2,277.0,45075.6,High
23532,Robert Mehta,Panaji,Goa,6,59678.58,9946.43,743.0,86746.79,Top
23536,Kavya Kumar,Guwahati,Assam,1,3993.88,3993.88,0.0,5990.82,Low
23537,Neha Verma,Mysuru,Karnataka,3,33747.68,11249.23,450.0,50621.54,High
23538,James Sharma,Coimbatore,Tamil Nadu,2,39596.85,19798.42,106.0,59395.26,High
23539,Anjali Malhotra,Delhi,Delhi,1,2975.9,2975.9,0.0,4463.85,Low
23541,Arjun Kumar,Mumbai,Maharashtra,4,41768.36,10442.09,543.0,62652.54,High
23542,Jessica Rao,Pune,Maharashtra,1,3153.3500000000004,3153.35,0.0,4730.02,Low
23544,Priya Rao,Bengaluru,Karnataka,3,39500.53999999999,13166.85,576.0,59250.82,High
23545,Sarah Rodriguez,Nagpur,Maharashtra,2,36967.15,18483.58,417.0,55450.74,High
23546,Susan Singh,Nagpur,Maharashtra,6,54004.09,9000.68,911.0,64022.4,High
23547,Aditya Kumar,Kochi,Kerala,1,5571.7,5571.7,0.0,8357.55,Low
23549,Karen Williams,Mumbai,Maharashtra,3,25276.82,8425.61,637.0,37915.24,High
23550,Elizabeth Williams,Thiruvananthapuram,Kerala,3,59573.28,19857.76,675.0,89359.92,Top
23551,Rahul Martinez,Bhopal,Madhya Pradesh,2,12879.96,6439.98,521.0,19319.94,Medium
23552,Mary Williams,Pune,Maharashtra,3,43657.28,14552.43,438.0,65485.94,High
23553,Aditya Nair,Raipur,Chhattisgarh,5,73711.13,14742.23,524.0,110566.72,Top
23555,Rohan Chopra,Raipur,Chhattisgarh,3,31131.63,10377.21,301.0,46697.45,High
23556,Susan Joshi,Delhi,Delhi,1,5317.64,5317.64,0.0,7976.46,Low
23557,Pooja Jones,Ranchi,Jharkhand,3,38575.09,12858.36,286.0,57862.62,High
23558,Joseph Chopra,Warangal,Telangana,4,36696.130000000005,9174.03,800.0,49539.76,High
23559,Mary Malhotra,Warangal,Telangana,1,4716.27,4716.27,0.0,7074.41,Low
23560,Nikhil Gupta,Bhopal,Madhya Pradesh,1,24660.96,24660.96,0.0,36991.44,High
23563,Mary Mehta,Mumbai,Maharashtra,16,218652.64,13665.79,852.0,277165.32,Top
23566,Sneha Garcia,Bengaluru,Karnataka,1,915.07,915.07,0.0,1372.6,Low
23569,Sarah Kumar,Chandigarh,Punjab,3,42812.76,14270.92,278.0,64219.14,High
23570,Vikram Patel,Chennai,Tamil Nadu,3,78462.17000000001,26154.06,467.0,117693.27,Top
23571,Joseph Mehta,Surat,Gujarat,2,4689.34,2344.67,299.0,7034.01,Low
23572,James Davis,Bhubaneswar,Odisha,9,254645.88,28293.99,903.0,304559.89,Top
23573,James Davis,Kolkata,West Bengal,1,2005.73,2005.73,0.0,3008.6,Low
23577,Patricia Sharma,Surat,Gujarat,1,279.39,279.39,0.0,419.08,Low
23578,Kavya Patel,Warangal,Telangana,2,50608.01,25304.0,351.0,75912.0,Top
23579,Michael Rao,Coimbatore,Tamil Nadu,1,23245.89,23245.89,0.0,34868.84,High
23580,Linda Kapoor,Delhi,Delhi,1,8453.19,8453.19,0.0,12679.78,Low
23581,Charles Patel,Pune,Maharashtra,3,20220.5,6740.17,638.0,30330.77,Medium
23582,Pooja Martinez,Warangal,Telangana,1,1603.35,1603.35,0.0,2405.02,Low
23583,Varun Kumar,Ranchi,Jharkhand,1,6106.6,6106.6,0.0,9159.9,Low
23584,Vikram Kapoor,Mumbai,Maharashtra,1,43610.89,43610.89,0.0,65416.34,High
23585,Ritu Rao,Warangal,Telangana,2,24238.92,12119.46,217.0,36358.38,High
23587,Karan Gupta,Indore,Madhya Pradesh,2,10789.04,5394.52,567.0,16183.56,Medium
23588,Linda Malhotra,Guwahati,Assam,2,24199.52,12099.76,85.0,36299.28,High
23589,Robert Williams,Warangal,Telangana,4,44593.850000000006,11148.46,843.0,57130.9,High
23591,Varun Pillai,Bhopal,Madhya Pradesh,2,13253.27,6626.63,138.0,19879.89,Medium
23592,Arjun Pillai,Panaji,Goa,2,32182.300000000003,16091.15,245.0,48273.45,High
23593,Susan Patel,Mysuru,Karnataka,2,12459.56,6229.78,466.0,18689.34,Medium
23595,John Malhotra,Hyderabad,Telangana,1,14902.48,14902.48,0.0,22353.72,Medium
23597,Rohan Malhotra,Indore,Madhya Pradesh,1,15725.56,15725.56,0.0,23588.34,Medium
23598,Michael Davis,Mysuru,Karnataka,1,24202.81,24202.81,0.0,36304.22,High
23599,Karen Jones,Bhubaneswar,Odisha,3,59760.96,19920.32,341.0,89641.44,Top
23601,Karen Brown,Bhubaneswar,Odisha,2,10952.78,5476.39,430.0,16429.17,Medium
23602,Kavya Joshi,Patna,Bihar,1,22955.72,22955.72,0.0,34433.58,High
23603,Aditya Desai,Coimbatore,Tamil Nadu,3,45137.18,15045.73,292.0,67705.78,High
23604,Thomas Johnson,Bengaluru,Karnataka,2,54038.82,27019.41,271.0,81058.23,Top
23608,Arjun Reddy,Jaipur,Rajasthan,3,31681.370000000003,10560.46,509.0,47522.07,High
23609,Rahul Verma,Bhopal,Madhya Pradesh,5,57313.53,11462.71,911.0,67945.81,High
23611,Richard Verma,Hyderabad,Telangana,1,16392.21,16392.21,0.0,24588.32,Medium
23612,Neha Brown,Hyderabad,Telangana,2,15706.52,7853.26,428.0,23559.78,Medium
23614,Anjali Reddy,Chennai,Tamil Nadu,4,13755.94,3438.98,951.0,15621.86,Medium
23617,Pooja Pillai,Siliguri,West Bengal,1,10609.37,10609.37,0.0,15914.06,Medium
23621,Amit Patel,Bhubaneswar,Odisha,5,23468.44,4693.69,850.0,29818.74,Medium
23624,Charles Verma,Dehradun,Uttarakhand,2,17460.64,8730.32,1.0,26190.96,Medium
23625,Aditya Davis,Hyderabad,Telangana,1,4287.23,4287.23,0.0,6430.84,Low
23626,Nikhil Patel,Bengaluru,Karnataka,1,1856.44,1856.44,0.0,2784.66,Low
23627,John Joshi,Thiruvananthapuram,Kerala,1,7542.38,7542.38,0.0,11313.57,Low
23629,James Rodriguez,Delhi,Delhi,2,14192.92,7096.46,253.0,21289.38,Medium
23631,Nikhil Kumar,Siliguri,West Bengal,6,62242.89,10373.82,936.0,71818.75,Top
23632,Pooja Davis,Delhi,Delhi,4,35913.72,8978.43,713.0,53870.58,High
23634,Vikram Desai,Mumbai,Maharashtra,2,28483.680000000004,14241.84,563.0,42725.52,High
23635,David Joshi,Pune,Maharashtra,3,48981.7,16327.23,94.0,73472.54,Top
23636,Elizabeth Shah,Nagpur,Maharashtra,1,2167.32,2167.32,0.0,3250.98,Low
23638,Mary Iyer,Guwahati,Assam,2,14283.02,7141.51,346.0,21424.53,Medium
23639,Ritu Malhotra,Thiruvananthapuram,Kerala,1,5201.81,5201.81,0.0,7802.72,Low
23641,Robert Reddy,Coimbatore,Tamil Nadu,2,17202.14,8601.07,126.0,25803.21,Medium
23643,Mary Kumar,Coimbatore,Tamil Nadu,1,1497.81,1497.81,0.0,2246.72,Low
23646,Sanjay Nair,Warangal,Telangana,1,5816.139999999999,5816.14,0.0,8724.21,Low
23647,Jessica Jones,Ahmedabad,Gujarat,1,12343.41,12343.41,0.0,18515.11,Medium
23648,Neha Davis,Chandigarh,Punjab,5,44672.82,8934.56,741.0,65110.15,High
23649,Robert Kumar,Hyderabad,Telangana,2,48855.67,24427.84,6.0,73283.52,Top
23657,Nikhil Brown,Pune,Maharashtra,5,70825.97,14165.19,877.0,87220.1,Top
23658,Elizabeth Pillai,Ranchi,Jharkhand,3,37082.57,12360.86,776.0,51609.78,High
23662,Jennifer Malhotra,Pune,Maharashtra,1,9861.61,9861.61,0.0,14792.42,Medium
23664,David Jones,Mumbai,Maharashtra,7,44550.15,6364.31,887.0,54243.72,High
23665,Aditya Miller,Pune,Maharashtra,12,187046.29,15587.19,926.0,218153.33,Top
23666,Sneha Desai,Surat,Gujarat,2,38086.62,19043.31,48.0,57129.93,High
23668,Sarah Williams,Panaji,Goa,2,16272.99,8136.5,139.0,24409.5,Medium
23669,Karen Brown,Mumbai,Maharashtra,1,14552.04,14552.04,0.0,21828.06,Medium
23670,William Desai,Udaipur,Rajasthan,1,13060.4,13060.4,0.0,19590.6,Medium
23671,Anjali Mehta,Jaipur,Rajasthan,2,9431.35,4715.68,615.0,14147.04,Low
23674,Amit Miller,Bhubaneswar,Odisha,1,13361.05,13361.05,0.0,20041.57,Medium
23675,Aditya Malhotra,Lucknow,Uttar Pradesh,1,11858.49,11858.49,0.0,17787.74,Medium
23676,Isha Garcia,Warangal,Telangana,2,20932.6,10466.3,541.0,31398.9,Medium
23677,Patricia Smith,Bhopal,Madhya Pradesh,3,13625.94,4541.98,236.0,20438.91,Medium
23679,Kavya Sharma,Coimbatore,Tamil Nadu,3,52719.55,17573.18,651.0,79079.31,Top
23681,Anjali Gupta,Bhubaneswar,Odisha,2,23751.14,11875.57,161.0,35626.71,High
23682,Isha Brown,Delhi,Delhi,3,39787.23,13262.41,385.0,59680.84,High
23683,William Rao,Dehradun,Uttarakhand,2,25744.83,12872.42,426.0,38617.26,High
23684,Meera Kapoor,Chennai,Tamil Nadu,1,4353.67,4353.67,0.0,6530.5,Low
23685,Nikhil Martinez,Chandigarh,Punjab,1,8830.6,8830.6,0.0,13245.9,Low
23687,Vikram Shah,Raipur,Chhattisgarh,1,24878.43,24878.43,0.0,37317.65,High
23689,Thomas Smith,Kanpur,Uttar Pradesh,3,10611.45,3537.15,372.0,15917.18,Medium
23691,Priya Joshi,Jaipur,Rajasthan,1,9556.88,9556.88,0.0,14335.32,Low
23693,Karan Kumar,Siliguri,West Bengal,3,20787.6,6929.2,958.0,23434.87,Medium
23695,Susan Chopra,Indore,Madhya Pradesh,1,17190.73,17190.73,0.0,25786.1,Medium
23698,Linda Pillai,Pune,Maharashtra,2,9982.5,4991.25,28.0,14973.75,Medium
23699,Joseph Nair,Bhopal,Madhya Pradesh,1,13468.87,13468.87,0.0,20203.3,Medium
23700,Robert Miller,Ahmedabad,Gujarat,6,67516.92,11252.82,1054.0,69182.42,Top
23701,Meera Jones,Mumbai,Maharashtra,1,44800.14,44800.14,0.0,67200.21,High
23702,Jennifer Chopra,Udaipur,Rajasthan,1,8851.28,8851.28,0.0,13276.92,Low
23703,Susan Kumar,Lucknow,Uttar Pradesh,1,4891.85,4891.85,0.0,7337.78,Low
23704,William Kapoor,Pune,Maharashtra,1,10684.82,10684.82,0.0,16027.23,Medium
23706,Joseph Singh,Chennai,Tamil Nadu,1,11211.62,11211.62,0.0,16817.43,Medium
23709,Linda Singh,Udaipur,Rajasthan,1,9210.59,9210.59,0.0,13815.88,Low
23710,Elizabeth Garcia,Ahmedabad,Gujarat,1,21931.13,21931.13,0.0,32896.7,Medium
23713,Sanjay Malhotra,Patna,Bihar,2,2956.04,1478.02,23.0,4434.06,Low
23715,Thomas Williams,Raipur,Chhattisgarh,2,19113.43,9556.72,53.0,28670.16,Medium
23716,Amit Singh,Coimbatore,Tamil Nadu,1,3456.2200000000003,3456.22,0.0,5184.33,Low
23717,Jessica Singh,Kanpur,Uttar Pradesh,2,62693.810000000005,31346.91,151.0,94040.73,Top
23718,Anjali Johnson,Kanpur,Uttar Pradesh,1,6650.11,6650.11,0.0,9975.16,Low
23719,Sanjay Miller,Bhubaneswar,Odisha,4,28544.410000000003,7136.1,972.0,31716.0,Medium
23720,Amit Singh,Panaji,Goa,1,9368.69,9368.69,0.0,14053.04,Low
23721,Charles Sharma,Bengaluru,Karnataka,1,14491.96,14491.96,0.0,21737.94,Medium
23722,Ritu Brown,Indore,Madhya Pradesh,6,87048.38,14508.06,812.0,115778.61,Top
23724,Varun Reddy,Ranchi,Jharkhand,5,19645.04,3929.01,846.0,25078.79,Medium
23725,James Verma,Mysuru,Karnataka,2,2102.65,1051.32,280.0,3153.96,Low
23726,Karan Nair,Chandigarh,Punjab,2,19997.8,9998.9,449.0,29996.7,Medium
23727,Aditya Verma,Coimbatore,Tamil Nadu,3,80998.23,26999.41,1003.0,87216.44,Top
23728,Divya Brown,Dehradun,Uttarakhand,1,18799.370000000003,18799.37,0.0,28199.06,Medium
23729,Arjun Nair,Guwahati,Assam,9,160518.15,17835.35,982.0,176537.27,Top
23734,Joseph Miller,Mumbai,Maharashtra,3,17009.260000000002,5669.75,361.0,25513.88,Medium
23735,Arjun Rodriguez,Nagpur,Maharashtra,1,14541.62,14541.62,0.0,21812.43,Medium
23736,Sanjay Johnson,Panaji,Goa,2,18572.3,9286.15,248.0,27858.45,Medium
23737,Karan Brown,Chandigarh,Punjab,1,3789.73,3789.73,0.0,5684.6,Low
23738,Michael Singh,Panaji,Goa,13,153855.62999999998,11835.05,998.0,166497.1,Top
23739,Meera Gupta,Bhopal,Madhya Pradesh,2,15036.009999999998,7518.0,437.0,22554.0,Medium
23741,Nikhil Johnson,Jaipur,Rajasthan,3,14104.259999999998,4701.42,579.0,21156.39,Medium
23742,Mary Williams,Raipur,Chhattisgarh,1,25916.36,25916.36,0.0,38874.54,High
23743,David Chopra,Lucknow,Uttar Pradesh,1,2858.4,2858.4,0.0,4287.6,Low
23745,Amit Miller,Chandigarh,Punjab,3,37150.56,12383.52,378.0,55725.84,High
23746,Rohan Mehta,Panaji,Goa,4,53795.86,13448.96,593.0,80693.76,Top
23747,Thomas Joshi,Patna,Bihar,2,19087.57,9543.78,612.0,28631.34,Medium
23751,Priya Patel,Dehradun,Uttarakhand,1,12657.88,12657.88,0.0,18986.82,Medium
23752,Jessica Verma,Kolkata,West Bengal,1,30211.9,30211.9,0.0,45317.85,High
23753,Aditya Jones,Patna,Bihar,2,11329.82,5664.91,425.0,16994.73,Medium
23755,Linda Rodriguez,Bhubaneswar,Odisha,1,19738.54,19738.54,0.0,29607.81,Medium
23756,Mary Garcia,Kanpur,Uttar Pradesh,3,25060.19,8353.4,550.0,37590.3,High
23759,Pooja Smith,Guwahati,Assam,4,70277.94,17569.48,985.0,77055.99,Top
23760,Anjali Johnson,Mysuru,Karnataka,3,17788.16,5929.39,635.0,26682.26,Medium
23761,Charles Iyer,Coimbatore,Tamil Nadu,4,102112.45,25528.11,846.0,130356.31,Top
23762,Sneha Smith,Surat,Gujarat,11,124505.62,11318.69,949.0,141692.35,Top
23764,Karan Pillai,Patna,Bihar,28,328578.54,11734.95,868.0,408830.52,Top
23765,Sarah Garcia,Hyderabad,Telangana,2,29925.28,14962.64,29.0,44887.92,High
23767,Sneha Garcia,Thiruvananthapuram,Kerala,1,16782.18,16782.18,0.0,25173.27,Medium
23768,Nikhil Johnson,Chandigarh,Punjab,6,27765.83,4627.64,472.0,41648.76,High
23769,Kavya Davis,Pune,Maharashtra,1,6953.45,6953.45,0.0,10430.17,Low
23770,Richard Shah,Nagpur,Maharashtra,1,6384.91,6384.91,0.0,9577.36,Low
23771,Aditya Kumar,Nagpur,Maharashtra,2,5789.87,2894.94,750.0,8337.43,Low
23772,Jessica Pillai,Mumbai,Maharashtra,2,16114.05,8057.02,718.0,24171.06,Medium
23773,Kavya Kumar,Patna,Bihar,3,31038.210000000003,10346.07,866.0,38708.16,High
23774,Varun Patel,Mumbai,Maharashtra,1,560.87,560.87,0.0,841.3,Low
23776,John Brown,Patna,Bihar,9,114717.59,12746.4,1005.0,123278.61,Top
23777,David Singh,Hyderabad,Telangana,13,149746.78,11518.98,992.0,163030.72,Top
23778,Sanjay Mehta,Indore,Madhya Pradesh,1,6739.8,6739.8,0.0,10109.7,Low
23780,James Chopra,Mumbai,Maharashtra,1,1642.05,1642.05,0.0,2463.07,Low
23785,Susan Mehta,Thiruvananthapuram,Kerala,2,13028.47,6514.24,640.0,19542.72,Medium
23790,Mary Kapoor,Kanpur,Uttar Pradesh,1,6223.0,6223.0,0.0,9334.5,Low
23792,Michael Martinez,Bengaluru,Karnataka,1,13943.32,13943.32,0.0,20914.98,Medium
23793,Joseph Chopra,Kochi,Kerala,1,10742.06,10742.06,0.0,16113.09,Medium
23794,Susan Reddy,Lucknow,Uttar Pradesh,4,48998.84,12249.71,540.0,73498.26,Top
23795,Pooja Singh,Surat,Gujarat,1,3420.94,3420.94,0.0,5131.41,Low
23797,Aditya Johnson,Coimbatore,Tamil Nadu,2,41949.81,20974.9,294.0,62924.7,High
23798,Jessica Shah,Thiruvananthapuram,Kerala,1,3858.8,3858.8,0.0,5788.2,Low
23802,John Chopra,Panaji,Goa,7,49484.86,7069.27,939.0,56915.53,High
23803,Pooja Smith,Pune,Maharashtra,2,68572.54999999999,34286.27,130.0,102858.81,Top
23805,Susan Shah,Nagpur,Maharashtra,5,62920.25,12584.05,845.0,80418.78,Top
23806,Charles Shah,Coimbatore,Tamil Nadu,1,14998.2,14998.2,0.0,22497.3,Medium
23807,Barbara Desai,Surat,Gujarat,2,9647.85,4823.92,53.0,14471.76,Medium
23808,Barbara Garcia,Patna,Bihar,1,20330.38,20330.38,0.0,30495.57,Medium
23809,Varun Shah,Kanpur,Uttar Pradesh,1,7357.6,7357.6,0.0,11036.4,Low
23811,Charles Verma,Dehradun,Uttarakhand,2,5919.290000000001,2959.65,19.0,8878.95,Low
23815,Aditya Sharma,Bhopal,Madhya Pradesh,3,35740.56,11913.52,649.0,53610.84,High
23816,Divya Jones,Guwahati,Assam,4,88984.64,22246.16,1015.0,94683.16,Top
23817,Mary Sharma,Kochi,Kerala,5,35113.73,7022.75,723.0,52452.07,High
23818,Thomas Rodriguez,Lucknow,Uttar Pradesh,1,1609.2,1609.2,0.0,2413.8,Low
23819,James Kapoor,Dehradun,Uttarakhand,4,45138.55,11284.64,586.0,67707.84,High
23820,Anjali Williams,Mysuru,Karnataka,3,80487.49,26829.16,513.0,120731.22,Top
23821,Susan Verma,Bhopal,Madhya Pradesh,1,27677.44,27677.44,0.0,41516.16,High
23823,Linda Kapoor,Chandigarh,Punjab,2,10728.79,5364.4,347.0,16093.2,Medium
23826,Isha Reddy,Bhopal,Madhya Pradesh,1,11099.58,11099.58,0.0,16649.37,Medium
23827,Linda Williams,Chennai,Tamil Nadu,2,4147.139999999999,2073.57,249.0,6220.71,Low
23828,William Gupta,Chennai,Tamil Nadu,7,108378.59,15482.66,900.0,130054.34,Top
23829,Joseph Pillai,Indore,Madhya Pradesh,1,3948.73,3948.73,0.0,5923.1,Low
23830,Varun Patel,Mysuru,Karnataka,1,8793.74,8793.74,0.0,13190.61,Low
23831,Arjun Mehta,Bhopal,Madhya Pradesh,1,3650.62,3650.62,0.0,5475.93,Low
